,l1,l2,mean_exp,std_exp,mean_bound,std_bound,mean_v2_mean,mean_v2_std
0,117.3799604177475,17.178898259997368,0.6749790906906128,0.29533204436302185,136572.91589213422,137257.86764118893,5766.5415819089585,1111.3990251090654
1,117.00742840766907,17.362186580896378,0.7278349995613098,0.2658410966396332,95340.35066570924,97137.11079786438,5783.167981579367,977.9323733213566
2,115.50668907165527,16.976704120635986,0.7171653509140015,0.25909554958343506,96511.55665864593,97147.57897039798,6482.694610971238,879.062111780424
3,115.49870729446411,17.361574441194534,0.7419630885124207,0.2954757511615753,80765.24609582717,81532.96230899566,5680.129471293414,802.3192360661452
4,116.9357784986496,16.918788820505142,0.7624242901802063,0.3002965450286865,98454.54271988415,99532.96548862918,7544.797888227777,773.5564836686099
5,118.18281257152557,16.801544338464737,0.6832068562507629,0.27927491068840027,102945.7998183472,103747.0021249659,6886.674222872469,1446.9800993129202
6,113.94242173433304,16.352327525615692,0.6550415754318237,0.26128679513931274,73538.80357359925,73939.20321584865,4091.5949268852783,341.4413033286366
7,117.46897399425507,16.983033031225204,0.693625271320343,0.2907472252845764,95450.92955621626,96058.94727188065,5766.409610654758,604.5957244387238
8,117.85947805643082,16.8549614995718,0.6844567656517029,0.30559173226356506,101535.0298979474,102075.16011575083,5043.173797627195,761.9004330475572
9,115.26696306467056,16.70791946351528,0.7753450274467468,0.24994471669197083,90531.47499419961,90993.73618721066,5479.71159511282,821.0668485327461
10,116.74349349737167,17.34258621931076,0.5946038365364075,0.2636853754520416,113123.99566146452,113779.36161782862,5776.990420328777,1182.1682225177449
